tSNE_1	tSNE_2	use.colors	cells
PBS_Cells_451	17.2721840467812	10.9065817926808	#ffa500	NN_6
PBS_Cells_484	18.3447381489836	8.69505058779355	#ffa500	NN_6
PBS_Cells_626	9.69558337272143	7.31812461984238	#ffa500	NN_6
PBS_Cells_683	17.7193577000581	10.3311153943862	#ffa500	NN_6
PBS_Cells_761	19.3294843812127	10.2878578524436	#ffa500	NN_6
IL4_Cells_116	16.7351765178475	8.06836979718766	#ffa500	NN_6
IL4_Cells_359	19.7775784617348	8.71897584394826	#ffa500	NN_6
IL4_Cells_410	18.6876779978237	10.9929088356867	#ffa500	NN_6
IL4_Cells_465	20.4488173884427	9.79341998164104	#ffa500	NN_6
IL4_Cells_555	17.5396755100817	5.9325888460538	#ffa500	NN_6
IL4_Cells_630	17.5514618811142	6.02283246168113	#ffa500	NN_6
IL4_Cells_634	18.4580637452503	8.67292292188812	#ffa500	NN_6
IL4_Cells_640	18.0323642307872	8.17262781725307	#ffa500	NN_6
AB42_Cells_22	18.2547750119649	9.32105558964304	#ffa500	NN_6
AB42_Cells_118	18.8542422566444	9.2858952275661	#ffa500	NN_6
AB42_Cells_172	19.9605526943668	9.766996997626	#ffa500	NN_6
AB42_Cells_193	18.0368942260932	10.0400509112094	#ffa500	NN_6
AB42_Cells_194	19.4965355544778	7.36570446874406	#ffa500	NN_6
AB42_Cells_365	19.7629156398703	8.88049841036173	#ffa500	NN_6
AB42_Cells_423	18.2426129729581	9.29579930751814	#ffa500	NN_6
AB42_Cells_481	19.0516147161594	9.63120867266611	#ffa500	NN_6
AB42_Cells_628	15.4594122356713	8.35956825953938	#ffa500	NN_6
AB42_Cells_763	17.218238469117	8.83036880815688	#ffa500	NN_6
AB42_Cells_811	15.4112399335461	8.62143376778023	#ffa500	NN_6
AB42_Cells_815	19.3805387836257	8.50480745554978	#ffa500	NN_6
AB42_Cells_845	18.5435214384715	8.59387450756031	#ffa500	NN_6
AB42_Cells_1030	16.7540256604769	10.6283932413771	#ffa500	NN_6
AB42_Cells_1135	18.9426784980026	8.14073983655762	#ffa500	NN_6
PBS_Cells_194	-23.3668433329001	-4.85994776491122	#006400	NN_7
PBS_Cells_197	-22.6380940038769	-3.3596670432439	#006400	NN_7
PBS_Cells_273	-23.1003329996074	-4.88833392419234	#006400	NN_7
PBS_Cells_347	-22.9379661397134	-4.1625828871029	#006400	NN_7
PBS_Cells_468	-22.7791340730849	-4.11645122035702	#006400	NN_7
PBS_Cells_487	-23.2182340888967	-4.85176667373527	#006400	NN_7
PBS_Cells_758	-22.9204762528855	-4.20864648346428	#006400	NN_7
PBS_Cells_857	-23.0412315807108	-5.0750142392558	#006400	NN_7
IL4_Cells_14	-22.4182822891754	-6.47968043460491	#006400	NN_7
IL4_Cells_158	-22.4677400835372	-6.4253470589796	#006400	NN_7
IL4_Cells_248	-22.4103342903267	-6.54740192850169	#006400	NN_7
IL4_Cells_315	-23.0886530772597	-4.73795692999141	#006400	NN_7
AB42_Cells_890	-23.4676320083135	-5.13942015235668	#006400	NN_7
