tSNE_1	tSNE_2	use.colors	cells
AB42_Cells_1077	-14.0205475475621	7.2205542271588	#98f5ff	PC_0
AB42_Cells_1083	0.819949497903564	5.74825500424627	#98f5ff	PC_0
AB42_Cells_1089	-5.15296429628579	4.06280841862026	#98f5ff	PC_0
AB42_Cells_1111	-4.93158252579051	1.65714760666724	#98f5ff	PC_0
AB42_Cells_1113	-4.55444360213271	3.87933622143385	#98f5ff	PC_0
AB42_Cells_1121	-5.20492069868083	9.60078365863328	#98f5ff	PC_0
AB42_Cells_1126	-7.26632200745736	-1.024212092715	#98f5ff	PC_0
AB42_Cells_1138	-11.4829329956906	-3.2640268165695	#98f5ff	PC_0
AB42_Cells_1145	-4.63253895859543	-0.469579958619084	#98f5ff	PC_0
AB42_Cells_1152	-7.56724347291636	-1.96182580816727	#98f5ff	PC_0
AB42_Cells_1153	-6.16539751244673	-4.73367761025487	#98f5ff	PC_0
AB42_Cells_1167	-4.13958748785269	1.70403063181772	#98f5ff	PC_0
AB42_Cells_1171	-6.33125560402114	-5.55504779210021	#98f5ff	PC_0
PBS_Cells_3	15.9984385772825	-12.937691595743	#00ff00	PC_1
PBS_Cells_13	3.08956706951059	-18.7963443090317	#00ff00	PC_1
PBS_Cells_25	-5.01668904186426	-17.741533340685	#00ff00	PC_1
PBS_Cells_30	-8.80045078747579	-20.6187057379056	#00ff00	PC_1
PBS_Cells_33	2.73727526383602	-19.9537900281231	#00ff00	PC_1
PBS_Cells_40	-4.60320880431406	-16.1841294482808	#00ff00	PC_1
PBS_Cells_45	14.3470381083898	-10.6540204423379	#00ff00	PC_1
PBS_Cells_72	4.5033293967919	-13.011288458596	#00ff00	PC_1
PBS_Cells_86	2.51681623921381	-18.2048626946155	#00ff00	PC_1
PBS_Cells_185	14.1795259732299	-13.1042925559637	#00ff00	PC_1
PBS_Cells_190	-4.4115361275693	-17.9213564902221	#00ff00	PC_1
PBS_Cells_220	3.99665839744048	-13.413491030285	#00ff00	PC_1
PBS_Cells_267	11.1561618910081	-10.3309994017004	#00ff00	PC_1
PBS_Cells_272	15.9712152310222	-8.67619479046178	#00ff00	PC_1
PBS_Cells_276	14.9114058752326	-13.3833067297916	#00ff00	PC_1
PBS_Cells_288	-4.28172223226693	-17.5944383583001	#00ff00	PC_1
PBS_Cells_333	11.1313787330943	-16.932929708795	#00ff00	PC_1
PBS_Cells_356	9.82181785606185	-17.8118919634249	#00ff00	PC_1
PBS_Cells_362	18.3723053679633	-13.087527028928	#00ff00	PC_1
PBS_Cells_368	-6.37169466133258	-17.3626338355274	#00ff00	PC_1
PBS_Cells_467	10.2322488150417	-16.7434047629191	#00ff00	PC_1
PBS_Cells_483	13.3166071349976	-14.2791712832685	#00ff00	PC_1
PBS_Cells_489	-7.22478717334742	-19.8938608675352	#00ff00	PC_1
PBS_Cells_506	10.5199619189614	-10.8191434872521	#00ff00	PC_1
PBS_Cells_533	-6.95044044898137	-17.7744873083333	#00ff00	PC_1
PBS_Cells_544	0.379377498397732	-20.6207118860665	#00ff00	PC_1
PBS_Cells_566	8.87425499837757	4.1626353308839	#00ff00	PC_1
PBS_Cells_578	-4.26914422695689	-17.3140030300359	#00ff00	PC_1
PBS_Cells_604	-7.67337816943053	-18.3403568117145	#00ff00	PC_1
PBS_Cells_634	12.5523199999036	-9.87188337949184	#00ff00	PC_1
PBS_Cells_662	10.6764927263012	-16.0272606943534	#00ff00	PC_1
PBS_Cells_667	1.84964464152553	-21.0902237993789	#00ff00	PC_1
PBS_Cells_770	-8.57195194411506	-20.9432620322171	#00ff00	PC_1
PBS_Cells_781	5.48752334831776	-13.5373021387255	#00ff00	PC_1
PBS_Cells_782	15.689284246272	-9.0394916098086	#00ff00	PC_1
PBS_Cells_799	5.4815042780084	-10.9364427890463	#00ff00	PC_1
PBS_Cells_819	-0.284148677040319	-19.2341120501329	#00ff00	PC_1
PBS_Cells_844	5.47086407615682	-10.121894218011	#00ff00	PC_1
PBS_Cells_851	-6.31149756616768	-18.8577240482848	#00ff00	PC_1
PBS_Cells_859	-0.268355894564434	-16.8795666536932	#00ff00	PC_1
PBS_Cells_904	7.10020102284206	-13.0737096936587	#00ff00	PC_1
IL4_Cells_17	18.401267737249	-12.6767555439845	#00ff00	PC_1
IL4_Cells_39	9.76725464350391	-13.2891771517276	#00ff00	PC_1
IL4_Cells_45	14.4354208641194	-10.7031221452727	#00ff00	PC_1
IL4_Cells_67	0.624204014511307	-18.3722810704753	#00ff00	PC_1
IL4_Cells_68	13.0440904117772	-13.2222789781347	#00ff00	PC_1
IL4_Cells_71	14.1806534484193	-9.65541776007687	#00ff00	PC_1
IL4_Cells_76	0.66096089943574	-13.1100065851155	#00ff00	PC_1
IL4_Cells_86	8.65105399498405	-13.476661105737	#00ff00	PC_1
IL4_Cells_93	2.52793478190146	-14.3372610062039	#00ff00	PC_1
IL4_Cells_95	17.289459298709	-11.0315690041281	#00ff00	PC_1
IL4_Cells_150	2.48720933390925	-12.5853451211574	#00ff00	PC_1
IL4_Cells_153	-2.18324959257767	-10.2313591341779	#00ff00	PC_1
